"Submit Order","إرسال طلب الشراء"
"Submit Shipment","ارسال الشحنه"
"Subscribe to Newsletter","الاشتراك في القائمة البريدية"
"Subscribe to Order Status","من اجل الاشتراك في حالة"
"Subtotal","المجموع الاصلي"
"Subtotal after discount","Subtotal after discount"
"Subtotal:","Subtotal:"
"TAX/VAT Number","TAX/VAT Number"
"Tax","الضريبة"
"Tax :","الضريبة :"
"Tax Amount","كمية الضريبة"
"Tax Percent","Tax Percent"
"Telephone","الهاتف"
"The item %s (SKU %s) doesn't exist in the catalog anymore","العنصر %s (SKU %s) لا وجود بعد الآن في الكاتالوج"
"There are no printable documents related to selected orders","لا توجد للطباعة الوثائق ذات الصلة اوامر مختارة"
"This message will be shown in shopping cart when subtotal after discount less than minimum amount","This message will be shown in shopping cart when subtotal after discount less than minimum amount"
"This order no longer exists.","طلب الشراء هذا لم يعد موجودا."
"Tier Pricing","Tier Pricing"
"Title","العنوان"
"To","إلى"
"To Name","إلى اسم"
"To:","إلى:"
"Total %d product(s)","Total %d product(s)"
"Total Due","بسبب المجموع"
"Total Paid","مجموع المدفوعات"
"Total Qty","مجموع Qty"
"Total Refund","مجموع الرد"
"Total Refunded","مجموع الردود"
"Total Shipping Charges","Total Shipping Charges"
"Total Tax","Total Tax"
"Total(ex)","مجموع(ex)"
"Total(inc)","مجموع(inc)"
"Track Order","متابعة الامر"
"Track all shipment(s)","متابعة جميع الشحنات(s)"
"Track all shipments","متابعة جميع الشحنات"
"Track this shipment","متابعة هذه الشحنه"
"Track your order","متابعة طلبك"
"Tracking","Tracking"
"Tracking Number","رقم التعقب"
"Tracking Number(s)","ارقام المتابعة"
"Unhold","غير منتظرة"
"Unhold order","Unhold order"
"Unknown State","دول غير معروفة"
"Unknown Status","حالة غير معروفة"
"Update Changes","تحديث التغييرات"
"Update Items and Qty's","Update Items and Qty's"
"Update Qty's","تحديث Qty's"
"Validate each address separately in multi-address checkout","Validate each address separately in multi-address checkout"
"View","عرض"
"View All","عرض الكل"
"View Order","عرض طلب الشراء"
"Void","Void"
"Void invoice","Void invoice"
"Website","الموقع"
"Wishlist","قائمة الأمنيات"
"You have placed no orders.","انت لم تضع اي اوامر."
"ZIP/Post Code","الرقم البريدي"
"separate by "",""","فصل بواسطة"","""
"My Orders","My Orders"
=======
"Create New Customer","إنشاء عميل جديد"
"Submit Invoice","إرسال فاتورة"
"Send Tracking Information","إرسال بيانات التعقب"
"Submit Comment","إرسال تعليق"
"Submit Order","إرسال طلب الشراء"
"Remove","إزالة"
"Remove Coupon Code","إزالة كود الكوبون"
"Add","إضافة"
"Add Product","إضافة منتج"
"Add to Cart","إضافة إلى عربة التسوق"
"Add Tracking Number","إضافة رقم تعقب"
"Add New Address","إضافة عنوان جديد"
"Notify Customer","إعلام العميل"
"Actions","افعال"
"Orders","اوامر"
"Items Ordered","اوامر العناصر"
"My Orders","اوامري"
"My Orders - Details","اوامري- تفاصيل"
"Item Status","اوضاع العناصر"
"Amount","الكمية"
"Paid Amount","الكمية المدفوعة"
"Carrier","الناقل"
"New Order Confirmation Email Sender","النظام الجديد تأكيد البريد الألكتروني المرسل"
"Telephone","الهاتف"
"Website","الموقع"
"Product","المنتج"
"Products","المنتجات"
"Products in Compare List","المنتجات في قائمة المقارنة"
"Recently Compared Products","المنتجات المقارنة حديثا"
"Recently Viewed Products","المنتجات المشاهدة حديثا"
"Sales","المبيعات"
"Grand Total","المجموع الكلي"
"Grand Total to be charged","المجموع الكلي التي ستحمل "
"Grand Total:","المجموع الكلي:"
"Subtotal","المجموع الاصلي"
"Store Credit","المخزن الائتماني"
"Creditmemos","المذكرات الائتمانية"
"Creditmemo","المذكرة الائتمانية"
"Credit Memos","المذكرة الائتمانية"
"Recently Viewed","المشاهد حديثا"
"Processing","المعالجة"
"Orders was unholded","الاوامر كانت غير منتظرة"
"Recent Orders","الاوامر الحالية"
"Credit Memo Email Sender","الائتمان مذكرة البريد الالكتروني للمرسل"
"First Name","الاسم الأول"
"Subscribe to Newsletter","الاشتراك في القائمة البريدية"
"Newsletter Subscription","الاشتراك بالقائمة البريدية"
"Item qty declare error","البند qty يعلن خطأ"
"Email","البريد الإلكتروني"
"Invoice Email Template for Guest","البريد الالكتروني فاتوره نموذج للضيف"
"Order Comment Email Template","البريد الالكتروني للقالب في البريد الالكتروني"
"Credit Memo email not sent","البريد الالكتروني للمذكرة الائتمانية لم ترسل"
"Sales Emails","البريد الالكتروني للبيع"
"Order Comment Email Sender","البريد الالكتروني المرسل من اجل التعليق"
"Signed Up From","التوقيع من"
"Date","التاريخ"
"Shipment Comment Email Template","التعليق قالب شحن البريد الالكتروني"
"Credit Memo Comment Email Sender","التعليق الائتمان مذكرة البريد الالكتروني للمرسل"
"Credit Memo Comment Email Template for Guest","التعليق الائتمان مذكرة البريد الالكتروني نموذج للضيف"
"Shipment Comment Email Sender","التعليق شحن البريد الالكتروني للمرسل"
"Shipment Comment Email Template for Guest","التعليق شحن البريد الالكتروني نموذج للضيف"
"Status","الحالة"
"Get shipping methods and rates","الحصول على طرق ومعدلات الشحن"
"Checkout totals sort order","الخروج المجاميع الترتيب"
"Country","الدولة"
"ZIP/Post Code","الرقم البريدي"
"ID","الرمز التعريفي"
"Back to My Orders","الرجوع الى اوامري"
"Allow Reorder","السماح باعادة الامر"
"Price","السعر"
"Original Price","السعر الاساسي"
"Shipping &amp; Handling Information","الشحن &amp; معلومات التسليم"
"Shipping &amp; Handling","الشحن &amp; التسليم"
"Shipping & Handling","الشحن و التسليم"
"Shipping & Handling:","الشحن و التسليم:"
"Tax","الضريبة"
"Tax :","الضريبة :"
"Title","العنوان"
"The item %s (SKU %s) doesn't exist in the catalog anymore","العنصر %s (SKU %s) لا وجود بعد الآن في الكاتالوج"
"You have placed no orders.","انت لم تضع اي اوامر."
"Created At","انشئت في "
"Reorder","امر"
"Order # %s | Order Date %s","امر # %s | تاريخ الامر %s"
"Order Total","امر المجموع"
"Order Subtotal","امر المجموع الفرعي"
"Order Subtotal:","امر المجموع الفرعي:"
"Order Grand Total","امر المجموع الكلي"
"Order Totals","امر المجموعات"
"Order History","امر التاريخ"
"Order Date","امر التاريخ"
"Order Date: ","امر التاريخ: "
"Order Date: %s","امر التاريخ: %s"
"Order Currency:","امر العملة:"
"Email Order Confirmation","امر تاكيد البريد الالكتروني"
"Order Comment Email Template for Guest","امر تعليق قالب البريد الالكتروني للزائر"
"New Order RSS","امر جديد RSS"
"New Order for Guest","امر جديد للزائر"
"Order saving error: %s","امر حفظ الخطاء: %s"
"Ordered","امرت"
"On Hold","امساك"
"Hold","امساك"
"Credit Memo total must be positive.","اجمالي الائتمان المذكره يجب ان تكون ايجابية."
"Select from existing customer addresses:","اختر من القائمة عناوين العملاء:"
"Last ordered items","اخر اوامر العناصر"
"Append Comments","ارفاق التعليقات"
"Tracking Number(s)","ارقام المتابعة"
"Invoice email sent","ارسلت فاتورة البريد الالكتروني"
"Send Invoice Email Copy To","ارسال نسخة فاتورة بالبريد الالكتروني الى"
"Send Credit Memo Comment Email Copy To","ارسال نسخة ملاحظة مذكرة ائتمانية للبريد الالكتروني "
"Send Shipment Email Copy To","ارسال نسخة الى شحن البريد الالكتروني"
"Send Order Email Copy To","ارسال نسخة امر بالبريد الالكتروني الى"
"Send Invoice Comment Email Copy To","ارسال الفاتوره الى التعليق على نسخة البريد الالكتروني"
"Submit Credit Memo","ارسال المذكرة الائتمانية"
"Submit Shipment","ارسال الشحنه"
"Send Credit Memo Email Copy To","ارسال بريد الكتروني الائتمان المذكره نسخة إلي"
"Send Shipment Comment Email Copy To","ارسال شحنة التعليق على نسخة البريد الالكتروني"
"Product Name","اسم المنتج"
"Customer Name","اسم العميل"
"Last Name","اسم العائلة"
"Items Refunded","استرداد البنود"
"Capture","اسر"
"Capture Amount","اسر الكمية"
"Capture Offline","اسر خارج الشبكة"
"Capture Online","اسر داخل الشبكة"
"Notified","اشعار"
"Add Order Comments","اضف ملاحظة الامر"
"Add Selected Product(s) to Order","اضف المنتج المختار الى الامر"
"Add To Order","اضف الى الامر"
"Add a gift message for <strong>each gift item</strong>","اضف رسالة هدية لل  <strong>لاي عنصر هدية</strong>"
"Add a gift message for the <strong>entire order</strong>","اضف رسالة الهدية الى ال  <strong>الامر الكامل</strong>"
"Edit Order #%s","اضافة امر #%s"
"Click to change shipping method","اضغط لتغيير طريقة الشحن"
"Returned","اعادة"
"Adjustment Refund","اعادة التكيف"
"Adjustment Refund:","اعادة التكيف:"
"Information","بيانات"
"Account Information","بيانات الحساب"
"Payment Information","بيانات الدفع"
"Shipping Information","بيانات الشحن"
"Order Information","بيانات طلب الشراء"
"Total Due","بسبب المجموع"
"Some items have quantities exceeding allowed quantities. Please select a lower quantity to checkout.","بعض الاصناف بكميات تتجاوز الكميات المسموح. الرجاء تحديد الكميه الى اقل الخروج."
"Order Details","تفاصيل طلب الشراء"
"Complete","تكملة"
"Order was successfully put on hold.","تم وضع الامر في الامساك بنجاح."
"Order was placed using %s","تم وضع الامر باستخدام %s"
"Invoice was successfully canceled.","تم إلغاء الفاتورة بنجاح."
"Order was successfully cancelled.","تم إلغاء طلب الشراء بنجاح."
"Invoice was successfully created.","تم إنشاء الفاتورة بنجاح."
"Canceled","تم الإلغاء"
"Refunded","تم الرد"
"Shipped","تم الشحن"
"Shipped By","تم الشحن بواسطة"
"Credit Memo was successfully canceled.","تم الغاء المذكرة الائتمانية بنجاح."
"Orders was canceled","تم الغاء الامر"
"Credit Memo was successfully created","تم انشاء المذكرة الائتمانية بنجاح"
"Shipment was successfully created.","تم انشاء الشحنه بنجاح."
"Credit Memo was successfully voided","تم ابطال المذكرة الائتمانية بنجاح"
"Shipment email sent","تم ارسال البريد الالكتروني للشحنه "
"Shipment was successfully sent.","تم ارسال الشحنه بنجاح."
"Invoice was successfully captured","تم اسر الفاتورة بنجاح"
"Order was successfully released from holding status.","تم بنجاح من اجل اطلاق سراحهم من عقد المركز."
"Invoice was successfully voided","تم تعطيل الفاتورة بنجاح"
"New Order Confirmation Template","تأكيد نموذج النظام الجديد"
"New Order Confirmation Template for Guest","تأكيد نموذج النظام الجديد للضيف"
"Invoice Date","تاريخ الفاتورة"
"Comments History","تاريخ التعليقات"
"Date Shipped","تاريخ الشحن"
"Refresh","تحديث"
"Update Qty's","تحديث Qty's"
"Invoice Update","تحديث الفاتورة"
"Invoice Update for Guest","تحديث الفاتورة للزائر"
"Credit Memo Update","تحديث المذكرة الائتمانية"
"Credit Memo Update for Guest","تحديث المذكرة الائتمانية للضيف"
"Order Update (Invoice)","تحديث الامر (فاتورة)"
"Order Update (Shipment)","تحديث الامر (شحنه)"
"Update Changes","تحديث التغييرات"
"Shipment Update","تحديث الشحنه"
"Shipment Update for Guest","تحديث الشحنه للزائر"
"Order Update","تحديث طلب الشراء"
"Order Update for Guest","تحديث طلب الشراء لزائر"
"Edit","تحرير"
"Purchased On","تشتري على"
"Shipping","تشحن"
"Apply","تطبيق"
"Apply Coupon Code","تطبيق كود الكوبون"
"Apply Tax after Discount","تطبيق الضريبة بعد الخصم"
"Comment","تعليق"
"Invoice Comments","تعليقات الفاتورة"
"Change Status","تغيير الحالة"
"New","جديد"
"Partial","جزئي"
"Save in address book","حفظ في دفتر العناوين"
"New Status","حالة جديدة"
"Order Status","حالة طلب الشراء"
"Unknown Status","حالة غير معروفة"
"Delete","حذف"
"Tax Calculation","حساب الضريبة"
"Invoice cancel error.","خطأ في إلغاء الفاتورة."
"Credit Memo cancel error.","خطاء في الغاء مذكرة الائتمان."
"Invoice void error","خطاء تعطيل الفاتورة"
"Discount ","خصم "
"Discount","خصم"
"Discount (%s)","خصم (%s)"
"Discount :","خصم :"
"Unknown State","دول غير معروفة"
"Catalog prices include tax","دليل الاسعار تشمل الضرائب"
"Number","رقم"
"Tracking number can not be empty.","رقم المتابعة لا يمكن ان يكون فارغا."
"Tracking Number","رقم التعقب"
"Link to the previous order","رابطة للامر القديم"
"Link to the new order","رابطة للامر الجديد"
"Backordered","رجوع الامر"
"Refund","رد"
"Refund #","رد #"
"Refund #%s","رد #%s"
"Shipping Refund","رد الشحن"
"Refund Offline","رد خارج الشبكة"
"Refunds","ردود"
"Message","رسالة"
"Gift Message","رسالة هدية"
"Gift Message for Entire Order","رسالة هدية لكل طلب الشراء"
"Gift Message for this Order","رسالة هدية لطلب الشراء هذا"
"Shipment email not sent","رسالة البريد الالكتروني للشحنه لم ترسل"
"Message:","رسالة:"
"Packingslip # ","زلة التعبئة # "
"Guest","زائر"
"Item","سلعة"
"Gift Certificate","شهادة هدية"
"Ship","شحن"
"Ship to","شحن الى"
"Ship to Name","شحن الى الاسم"
"Ship to First Name","شحن الى الاسم الاول"
"Ship to First name","شحن الى الاسم الاول"
"Ship to Last name","شحن الى الاسم الاخير"
"SHIP TO:","شحن الى:"
"Items Shipped","شحن البنود"
"New Shipment","شحن جديد"
"New Shipment for Guest","شحن جديد لزائر"
"Shipment","شحنه"
"Shipment #","شحنه #"
"Shipment #%s","شحنه #%s"
"Shipments","شحنات"
"Purchased From","شراؤها من"
"Purchased from (store)","شراؤها من (المخزن)"
"Logo (200x50)","شعار (200x50)"
"Order","طلب الشراء"
"Order # ","طلب الشراء # "
"Order #","طلب الشراء #"
"Order # %s","طلب الشراء # %s"
"Order #%s","طلب الشراء #%s"
"Order #%s - %s","طلب الشراء #%s - %s"
"Order not longer exist","طلب الشراء لم يعد موجودا"
"Order not longer exist.","طلب الشراء لم يعد موجودا."
"This order no longer exists.","طلب الشراء هذا لم يعد موجودا."
"New Order","طلب شراء جديد"
"Print","طباعة"
"Print All Invoices","طباعة كل الفواتير"
"Print Invoices","طباعة الفواتير"
"Print Invoice","طباعة الفاتورة"
"Print All","طباعة الكل"
"Print Credit Memos","طباعة المذكرة الائتمانية"
"Print Refund","طباعة الاسترداد"
"Print Shipment","طباعة الشحنة"
"Print All Refunds","طباعة جميع الردود"
"Print All Shipments","طباعة جميع الشحنات"
"Print Packingslips","طباعة زلة التعبئة"
"Print Order","طباعة طلب الشراء"
"Print Order # %s","طباعة طلب الشراء # %s"
"Payment Method","طريقة الدفع"
"Shipping Method","طريقة الشحن"
"Shipping Method:","طريقة الشحن:"
"Tax Based On","على اساس الضريبة"
"About This Order:","عن هذا الامر:"
"About Your Order","عن امرك"
"Address","عنوان"
"Billing Address","عنوان الفاتورة"
"Shipping Address","عنوان الشحن"
"Items to Invoice","عناصر للفواتير"
"Items to Refund","عناصر للاسترداد"
"Items to Ship","عناصر للشحن"
"Sorry, no quotes are available for this order at this time.","عذرا ، لم يقتبس متوفره لهذا النظام في هذا الوقت."
"Shopping Cart","عربة التسوق"
"View","عرض"
"View All","عرض الكل"
"Order View","عرض طلب الشراء"
"View Order","عرض طلب الشراء"
"Unhold","غير منتظرة"
"Not Capture","غير اسرة"
>>>>>>> 6befb3e5115251dc0dfcceea1be9de3a5d169522
